MSE_change_made;iteration;MSE;dMSE/dC;MSE_change;a_multiplier_used;a;C;log_iteration;log_MSE;log_dMSE/dC;log_MSE_change;log_a
True;0;2.271341796606445;1.5594433930150908,6.9888017371054945,32.9293056663988,154.39574347449445,733.1672308593322,3489.32522851014;201.60457171681887;1;1e-05;-0.903214491315938,0.13471629586474698,-0.10023351766783535,0.3172910169647024,0.48418272557384606,0.8974783905831794;;0.3562824927449362;0.1929696147152383,0.844402720298925,1.5175825734561923,2.1886353231304123,2.865203045795084,3.5427414504927137;2.3045003762302096;-5.0
True;0;0.10144305249777087;0.026140526348441332,0.055105229552407875,0.08366419815655946,0.15008031560641158,0.24688771279011215,0.4282383259937562;-2.169898744108674;1.0;1e-05;-0.9032147527212014,0.13471574481245147,-0.10023435430981692,0.3172895161615463,0.48418025669671816,0.8974741081999195;;-0.9937776910180177;-1.582685671999459,-1.2588071841249486,-1.0774603468975903,-0.8236762656789042,-0.6075005236777836,-0.3683144673013839;0.3364394684564253;-5.0
True;0;0.10144305249777087;0.3174642227714782,-0.8834664046945869,3.187005416401703,-10.084477257687908,34.380954059777885,-112.64545815047389;7.769012964407999;1;1e-05;-0.9032179273634292,0.1347245794764984,-0.10026622436398094,0.3173903609341232,0.4838364471561204,0.8986005627814242;;-0.9937776910180177;-0.49830521124893695,-0.0538099606259945,0.5033828015695508,1.0036533908992507,1.5363179240423643,2.051713685718511;0.8903658461702451;-5.0
True;0;0.10144305249777087;1.6988688901518902,7.867465517079553,38.64329321601427,186.7361669965829,913.6609713579189,4459.6032047693;168.97024682734434;1;1e-05;-0.9032349160523307,0.1346459048213276,-0.10065265729614109,0.3155229992641574,0.4746998374425412,0.8540045307337312;;-0.9937776910180177;0.23015986357729876,0.8958348480867019,1.587074130284823,2.271228440101565,2.960785073652155,3.6492962188813567;2.227810238481769;-5.0
True;0;0.10144305249777087;0.9935292774343688,-3.2925577203888587,12.738382358481811,-45.9395505253649,177.5531983206128,-673.2197252424447;56.658698681804466;1;1e-05;-0.9032448513451051,0.13467883039853148,-0.10078004111972591,0.31598239476941103,0.47292430545933506,0.8607367279861556;;-0.9937776910180177;-0.0028193305261390036,0.5175333971271087,1.1051142806374539,1.662186741722988,2.249328499788764,2.828156832256916;1.753266595567376;-5.0
True;0;0.10144305249777087;0.6664982467970976,2.561666536254456,11.371754387601706,47.99263044978682,209.42573162639212,904.2202709300096;23.923292624059382;1;1e-05;-0.9032515163275731,0.13465321373316894,-0.10089375866360192,0.31550246846491314,0.4708300481430711,0.8516945252768555;;-0.9937776910180177;-0.17620098864674255,0.40852259500654853,1.0558274710270934,1.6811745540274388,2.32103004131988,2.956274238878729;1.378820952492391;-5.0
True;0;0.10144305249777087;0.6741722301623917,0.09467453384525022,7.7397598180754485,4.4356851153490275,93.57056509407082,93.90078854477042;17.924877298917963;1;1e-05;-0.9032582580498747,0.13465226698783048,-0.10097115626178267,0.31545811161375964,0.4698943424921304,0.8507555173914079;;-0.9937776910180177;-0.17122914047660273,-1.0237668245639773,0.8887274837703668,0.6469607084599441,1.9711392522885582,1.9726692393289926;1.2534561914759472;-5.0
True;0;0.10144305249777087;0.9969530507429463,-3.2903320540232244,14.603446992689358,-54.1835154505608,239.60434265505617,-953.6115338929133;83.25964367820836;1;1e-05;-0.9032682275803822,0.1346851703083707,-0.10111719073170956,0.31599994676826526,0.4674982990655798,0.860291632730337;;-0.9937776910180177;-0.0013252933266253964,0.5172397283308483,1.164455378607272,1.7338671788302442,2.3794946850613328,2.9793714952021118;1.9204345479281424;-5.0
True;0;0.10144305249777087;2.310659552499041,-9.664138579057818,45.46621573287166,-201.75682160928105,927.6603724003336,-4189.856617940321;315.85731078489187;1;1e-05;-0.9032913341759071,0.13478181169416129,-0.10157185288903828,0.3180175149843581,0.4582216953415765,0.9021901989097403;;-0.9937776910180177;0.36373596219793847,0.9851631488938416,1.657688808290753,2.3048282275932843,2.9673890048938527,3.622199161127921;2.4994909334602182;-5.0
True;0;0.10144305249777087;0.36962441205351043,-1.0443202470295885,3.8603094628971673,-12.168569849301505,43.01811821243168,-142.52478933928552;9.205804601448408;1;1e-05;-0.9032950304200277,0.13479225489663157,-0.10161045598366725,0.3181392006828511,0.4577915141594522,0.9036154468031331;;-0.9937776910180177;-0.43223935327981083,0.018833698082457658,0.5866221214182368,1.0852395393595637,1.6336514086587963,2.1538904077617445;0.9640617525030643;-5.0
True;0;0.10144305249777087;1.242983973105022,-0.9755210709784659,20.824957864046006,-20.420341721427228,376.6853806568892,-380.3107891476697;81.39061685461931;1;1e-05;-0.9033074602597587,0.13480201010734136,-0.10181870556230771,0.3183434041000654,0.4540246603528833,0.9074185546946097;;-0.9937776910180177;0.09446552893374129,-0.010763345530513148,1.318584131354656,1.3100630054535571,2.5759787653499457,2.5801386462131397;1.9105743399856463;-5.0
True;0;0.10144305249777087;1.79955748084721,-2.2028373225590236,38.36939780862556,-52.3420675407085,854.2496017047632,-1229.1992594081198;186.1448937375582;1;1e-05;-0.9033254558345672,0.13482403848056695,-0.10220239954039397,0.31886682477547246,0.44548216433583565,0.919710547288691;;-0.9937776910180177;0.25516572329571774,0.34298242610056495,1.5839849831846795,1.718850873515677,2.931584784980354,3.089622289922232;2.269851127301562;-5.0
True;0;0.10144305249777087;1.867716141652168,-0.0419379507523962,38.59566339162966,0.31935976749876316,834.5273038970485,-19.175317726013308;175.00458755586536;1;1e-05;-0.9033441329959838,0.13482445786007446,-0.10258835617431027,0.3188636311777975,0.43713689129686517,0.9199023004659511;;-0.9937776910180177;0.27131087217157507,-1.3773927946305666,1.5865385100891412,-0.4957197965689534,2.921440550407522,1.2827425687363325;2.243049433395345;-5.0
True;0;0.10144305249777087;0.9187730752152724,-0.46622282221014927,15.117421591819808,-26.619291767052154,275.1230794667396,-758.4610572832285;56.799209075918355;1;1e-05;-0.903353320726736,0.13482912008829656,-0.10273953039022847,0.31912982409546803,0.4343856605021978,0.9274869110387834;;-0.9937776910180177;-0.036791740356385404,-0.33140647101849474,1.1794777247674253,1.4251964964522224,2.4395270239215736,2.8799332871119643;1.7543422882399657;-5.0
True;0;0.10144305249777087;1.3491076845256436,0.11248409178588077,26.31209197267573,0.024739079967272346,559.9382206045716,-56.05823775156553;114.78040736658511;1;1e-05;-0.9033668118035812,0.1348279952473787,-0.10300265130995523,0.31912957670466835,0.42878627829615207,0.9280474934162991;;-0.9937776910180177;0.13004661603868153,-0.9489088938915748,1.4201553785331171,-1.6066164555786242,2.748140112844395,1.7486394411445625;2.0598677617661068;-5.0
True;0;0.10144305249777087;0.6713852834179562,0.8378432794089377,10.182115367311606,12.685267181019533,162.5925714283829,209.97127224799442;35.80922783907071;1;1e-05;-0.9033735256564154,0.13481961681458463,-0.10310447246362835,0.3190027240328582,0.42716035258186824,0.9259477806938191;;-0.9937776910180177;-0.17302818260010297,-0.0768372095954576,1.0078380134539198,1.1032996188987396,2.211100699552268,2.3221598796976184;1.5539949563415243;-5.0
True;0;0.10144305249777087;1.6932723204691806,2.626183546342263,31.238755070551182,43.19072395591011,595.1037584759522,686.2018478801176;128.19404101316297;1;1e-05;-0.9033904583796201,0.1347933549791212,-0.10341686001433385,0.31857081679329907,0.42120931499710873,0.9190857622150179;;-0.9937776910180177;0.22872680912275625,0.4193250760481829,1.4946937180105389,1.6353904836821789,2.7745926931318956,2.836451883237872;2.107867837856359;-5.0
True;0;0.10144305249777087;0.7650496528521171,-1.4014594765957755,11.068153126057993,-30.10917781960684,181.06168602242593,-619.4786821696225;34.13035689385061;1;1e-05;-0.9033981088761486,0.13480736957388717,-0.10352754154559443,0.31887190857149517,0.41939869813688446,0.9252805490367142;;-0.9937776910180177;-0.11631037757853445,0.1465805445898616,1.0440751589024162,1.4786988965528456,2.257826560145968,2.792026365796188;1.5331408296269997;-5.0
True;0;0.10144305249777087;0.16519870165723455,-0.024032821169286258,1.484279217698986,-0.7857377197065833,13.406623311771071,-13.41677218185557;2.652228239829726;1;1e-05;-0.9033997608631652,0.13480760990209886,-0.10354238433777142,0.3188797659486922,0.4192646319037667,0.9254147167585327;;-0.9937776910180177;-0.7819933702439321,-1.6191952451620737,0.17151560667038998,-0.10472239784502263,1.1273194071037882,1.1276480454737234;0.42361089493386933;-5.0
True;0;0.10144305249777087;1.108507365963647,-2.5812002463246406,18.84727134602596,-54.83991067531912,335.63487455224765,-1118.7777881314776;61.0000570294955;1;1e-05;-0.9034108459368249,0.1348334219045621,-0.10373085705123168,0.3194281650554454,0.41590828315824424,0.9366024946398475;;-0.9937776910180177;0.04473858332036465,0.4118216978799297,1.2752484831814344,1.7390967387278398,2.5258670804007033,3.048743835436627;1.785330241036728;-5.0
True;0;0.10144305249777087;0.8857199276096125,3.347950286977134,14.436753543927617,59.14660706405637,251.8537348097013,1059.042160610959;63.78611623222866;1;1e-05;-0.903419703136101,0.13479994240169232,-0.10387522458667096,0.3188366989848048,0.4133897458101472,0.9260120730337379;;-0.9937776910180177;-0.052703584120288714,0.5247790006199673,1.1594695425083217,1.7719298364428762,2.401148395516214,3.024913249773419;1.804726159914054;-5.0
True;0;0.10144305249777087;1.1348917453174014,2.2946329667289076,14.277021327588258,28.694957940104114,187.48870945039496,369.3109351999078;43.17471301553883;1;1e-05;-0.9034310520535541,0.13477699607202503,-0.10401799479994685,0.31854974940540376,0.41151485871564325,0.9223189636817388;;-0.9937776910180177;0.054954437164807524,0.3607132287526172,1.1546376082854561,1.4578055925123523,2.272975119684911,2.5673921671870414;1.6352294594721053;-5.0
True;0;0.10144305249777087;0.35789759336594257,1.092125326361488,3.837522246049642,13.471905133374287,49.04553402521635,179.42176891743995;12.23712183308925;1;1e-05;-0.9034346310294877,0.13476607481876143,-0.10405637002240735,0.31841503035407004,0.4110244033753911,0.9205247459925644;;-0.9937776910180177;-0.44624122195479926,0.03827247850072375,0.5840509060900899,1.1294290159461677,1.690599467648534,2.2538751340657788;1.087679283904942;-5.0
True;0;0.10144305249777087;1.5921897606420001,1.113022802198158,28.764333360977336,-1.2196456163975564,558.1460072887019,-483.37020060347487;111.1796947552674;1;1e-05;-0.9034505529270942,0.13475494459073944,-0.10434401335601712,0.318427226810234,0.4054429433025041,0.9253584479985991;;-0.9937776910180177;0.2019948266481874,0.04650406169984391,1.4588543133170595,0.0862336591988041,2.746747822351986,2.6842798729802166;2.0460254773452378;-5.0
True;0;0.10144305249777087;0.9338989854914914,-1.9738928585630273,14.721652816151746,-43.40858612713877,256.7415328515758,-898.4264758441398;43.80327553326608;1;1e-05;-0.9034598919169491,0.13477468351932506,-0.10449122988417864,0.31886131267150536,0.40287552797398835,0.9343427127570405;;-0.9937776910180177;-0.0297000963781911,0.29532357579173857,1.1679565714578792,1.637575640545412,2.409496129790353,2.9534825417213324;1.6415065875094341;-5.0
True;0;0.10144305249777087;1.724556794225013,0.8114289600452764,35.04664729866415,19.81694194296176,755.7449603792394,436.28677573874955;146.54939529146364;1;1e-05;-0.9034771374848913,0.1347665692297246,-0.10484169635716528,0.31866314325207573,0.39531807837019595,0.929979844999653;;-0.9937776910180177;0.23667750140701863,-0.0907494963070494,1.5446464779564968,1.2970366370430688,2.878375259803828,2.6397720493133647;2.1659840307435956;-5.0
True;0;0.10144305249777087;0.6626417876506219,-2.643260501867328,11.625905327118964,-50.77146118601863,229.33437813497662,-1045.8250289082462;32.841306287546765;1;1e-05;-0.9034837639027679,0.13479300183474327,-0.10495795541043647,0.3191708578639359,0.3930247345888462,0.9404380952887355;;-0.9937776910180177;-0.17872118002388418,0.422139966366079,1.0654267820577314,1.7056196624373658,2.3604691620793146,3.0194590312464267;1.516420423179149;-5.0
True;0;0.10144305249777087;0.7550067861926556,-0.13061291914332857,12.941472013384677,-6.794760977450519,244.14476643858907,-252.99145320081445;42.067006755731164;1;1e-05;-0.9034913139706298,0.1347943079639347,-0.10508737013057032,0.3192388054737104,0.3905832869244603,0.9429680098207436;;-0.9937776910180177;-0.12204914480421798,-0.8840138641392997,1.1119836774865737,0.832174183952974,2.3876474190514236,2.4031058496721744;1.6239416112393334;-5.0
True;0;0.10144305249777087;0.5288983523905099,0.1811029708311889,6.662504605855511,-4.3320562759226116,94.88810572506094,-149.2696470093282;16.020334065427853;1;1e-05;-0.9034966029541537,0.1347924969342264,-0.10515399517662888,0.31928212603646966,0.3896344058672097,0.9444607062908369;;-0.9937776910180177;-0.2766277858810428,-0.7420744254175289,0.823637522266815,0.6366940897270377,1.9772117767927802,2.1739715058059557;1.2046715680065974;-5.0
True;0;0.10144305249777087;1.0904849091145261,0.9330521190481567,19.918656740685673,3.6558790836217305,389.694572110165,-234.39413812750954;72.11504190829736;1;1e-05;-0.9035075078032448,0.13478316641303592,-0.10535318174403574,0.31924556724563347,0.38573746014610805,0.946804647672112;;-0.9937776910180177;0.03761965988845887,-0.030094096464835723,1.2992600474522396,0.5629918232258336,2.5907243567318217,2.3699467463788637;1.858025860231632;-5.0
True;0;0.10144305249777087;1.7151229459707593,5.49430082537466,33.35987756022805,110.38436233283105,694.1755156041154,2385.9934291441973;164.92294099740917;1;1e-05;-0.9035246590327045,0.1347282234047822,-0.10568678051963802,0.31814172362230514,0.3787957049900669,0.9229447133806701;;-0.9937776910180177;0.23429525723177266,0.7399124343389228,1.5232244479904342,2.0429075531613945,2.841469291522731,3.3776692433199282;2.217281070778591;-5.0
True;0;0.10144305249777087;0.9360013687794857,2.4096445831553197,14.775269971739478,41.509952733108086,246.04589080108542,745.9580438248186;48.94453162637774;1;1e-05;-0.9035340190463923,0.13470412695895065,-0.10583453321935542,0.31772662409497404,0.37633524608205604,0.9154851329424218;;-0.9937776910180177;-0.028723516162596774,0.38195298989544907,1.1695354249959702,1.6181522388528142,2.391016116302366,2.8727144014032584;1.6897041768919188;-5.0
True;0;0.10144305249777087;0.7554632143094793,2.7951242937085055,12.852355886000552,52.86625390757392,236.55743096519018,1019.8883819897138;43.06918535462014;1;1e-05;-0.9035415736785354,0.13467617571601356,-0.10596305677821542,0.3171979615558983,0.37396967177240414,0.9052862491225248;;-0.9937776910180177;-0.12178667786546457,0.44640112487772915,1.108982742804341,1.7231785374732191,2.3739365950668434,3.0085526445673665;1.634166657243465;-5.0
True;0;0.10144305249777087;1.9723804961283293,-4.764839695990993,39.11022439535232,-82.5715251020277,802.0527172991729,-1429.2534601195023;144.31476568586737;1;1e-05;-0.9035612974834967,0.13472382411297348,-0.10635415902216895,0.31802367680691856,0.3659491445994124,0.9195787837237198;;-0.9937776910180177;0.29499069936218164,0.6780482942046437,1.5922903077287531,1.9168303061204146,2.904202914518203,3.155109252283188;2.159310768569755;-5.0
True;0;0.10144305249777087;0.5135782377022206,-1.0711556626945995,7.702939039733839,-24.729925015720465,133.12594494009906,-513.9880947388231;20.9843271647579;1;1e-05;-0.9035664332658737,0.13473453566960042,-0.10643118841256628,0.31827097605707577,0.3646178851500114,0.9247186646711081;;-0.9937776910180177;-0.2893933872874883,0.029852588046537135,0.886656460913005,1.3932227995271604,2.1242627034555963,2.7109530597557545;1.3218950486812964;-5.0
True;5000;0.0028542204665813024;0.005437743502369399,0.01838372244774736,-0.06697649640811627,0.007826320379283049,-0.7390402356873003,-0.9914057207701599;0.05168433560210174;1;1e-05;-0.9268517207872757,0.08017846737730926,-0.3172219531188855,-0.09922373613024524,0.0352852079426158,0.9332256040332544;3.6989700043360187;-2.5445124840168405;-2.264581281877758,-1.7355665454618001,-1.1740775744793266,-2.106442377735262,-0.1313319165966657,-0.0037485793871474627;-1.2866410621745343;-5.0
True;5000;0.0028542204665813024;0.008069928616351278,-0.036017009457867365,0.12986656606528516,0.2241672921063401,2.47252073568566,8.199265989829778;0.08795554983005284;1;1e-05;-0.9268518014865619,0.08017882754740384,-0.3172232517845462,-0.0992259778031663,0.03526048273525894,0.9331436113733561;3.6989700043360187;-2.5445124840168405;-2.0931303068717155,-1.4434923500912826,-0.8865026429399977,-0.6494277543368748,0.3931399424759304,0.9137749754526395;-1.0557367521755434;-5.0
